1	920.400978556	416.651878837	545.990179784	627.681012393
2	923.079119364	436.781100455	582.810738444	647.556986088
3	930.052359287	433.830385989	564.093788516	642.658844597
4	923.99129019	446.091483425	598.120740534	656.06783805
5	924.255939931	472.42415462	635.760644153	677.480246235
6	920.587006256	468.041363909	625.069192047	671.232520737
7	924.013901984	474.888429201	620.012021652	672.971450945
8	925.342985443	489.249894074	651.403585624	688.66548838
9	922.194505506	489.09215783	647.332368585	686.206343974
10	924.810312167	436.552525825	570.785876779	644.04957159
11	932.256610514	486.898012759	641.468173329	686.874265534
12	929.719796894	441.070488053	581.2180854	650.669456783
13	921.825592147	478.725844276	624.498121487	675.016519303
14	919.275963553	449.908325653	598.266682087	655.816990431
15	919.156636295	474.961241112	624.835204652	672.984360687
16	922.78212472	499.989894995	663.965287796	695.579102504
17	919.75695281	492.557278346	655.391737285	689.235322814
18	922.580279606	449.003727734	591.22054474	654.268184027
19	922.019841399	436.084886648	581.372401094	646.49237638
20	931.097351904	465.751529345	605.315928859	667.388270036
21	919.914558922	453.398153715	613.467996654	662.26023643
22	926.846499662	450.567719208	589.577640339	655.66395307
23	929.321062647	476.368395237	621.077152072	675.588869985
24	935.635868851	473.599610149	604.824670196	671.353383065
25	930.964002876	461.78831185	605.84935934	666.200558022
26	924.424994447	426.58615978	572.417881204	641.14301181
27	923.338988604	441.701264302	593.725906295	652.922053067
28	921.642226992	445.487803552	595.823802909	654.317944484
29	923.226959565	442.841649843	593.625581667	653.231397025
30	924.382442775	465.27181487	626.664068252	672.106108632
31	911.265571655	520.662658681	691.228517574	707.71891597
32	928.131150778	469.816712145	602.895838781	666.947900568
33	931.619043876	456.837370029	597.357064095	661.937826
34	924.348373774	437.841456074	582.240898835	648.143576228
35	921.993288729	451.158173983	588.403237574	653.851566762
36	923.15083295	436.684756903	582.121197778	647.31892921
37	925.578217113	446.306043175	613.028395807	661.637552032
38	914.879192572	428.474495728	568.188219852	637.180636051
39	922.763511324	457.529012726	606.439929929	662.244151326
0	923.279241777	411.572966457	511.827801574	615.560003269
1	923.122351814	415.199470013	543.401435672	627.241085833
2	918.720278165	425.737250561	560.320820327	634.926116351
3	921.185149431	426.245598299	572.216700611	639.88248278
4	925.548857523	470.571121658	621.733144619	672.617707933
5	922.869383646	463.593093918	607.346145132	664.602874232
6	924.458396854	442.269922766	566.840842444	644.523054022
7	928.256614804	479.280442693	613.547541174	673.694866224
8	921.54920951	452.678815977	596.386793598	656.871606362
9	922.170099539	471.723630249	608.677801395	667.523843727
10	922.384458121	432.190326507	560.478145021	638.35097655
11	926.202239283	460.466367148	589.552249766	658.740285399
12	919.061449864	436.672543002	580.486755992	645.406916286
13	922.569941481	447.286233459	595.992730349	655.28296843
14	922.710403833	465.251206757	636.085500455	674.682370348
15	921.722943031	445.695837833	600.220356664	655.879712509
16	928.940867344	476.248755571	622.499238226	675.896287047
17	919.919906178	471.59588728	631.680257526	674.398683662
18	921.32482998	440.01891872	584.422492786	648.588747162
19	923.650505372	428.299617946	555.699007985	635.883043768
20	926.599690064	462.093027572	584.946898808	657.879872148
21	925.043612338	446.923201051	579.254642586	650.407151992
22	926.135533311	458.190861127	615.493221909	666.606538782
23	912.479971679	454.982796972	602.101751267	656.521506639
24	921.621875961	433.527330498	575.702351393	643.617185951
25	926.956234583	460.786045268	602.148420964	663.296900272
26	917.880001596	432.144152434	574.800508094	641.608220708
27	917.222002438	432.540773449	575.939830403	641.900868763
28	923.063424003	449.606807417	595.091968583	655.920733334
29	920.769874823	441.286244404	577.638765057	646.564961428
30	925.066032766	464.272820848	607.352014006	665.56362254
31	915.530252028	446.736840485	597.367319315	653.211470609
32	924.162844061	484.642552226	632.114594052	680.306663446
33	922.30929569	484.26802707	646.710487882	684.429270214
34	924.154838557	450.670490636	612.080790739	662.302039977
35	923.209030824	441.856069682	595.944355284	653.669818597
36	926.967088464	442.423728069	560.538059629	643.309625387
37	919.101406357	475.183735058	620.288426291	671.524522569
38	922.250377782	412.364575643	532.821126013	622.478693146
39	927.374532565	451.966874942	600.005697425	659.782368311
0	926.959994033	412.954547165	512.909709508	617.608083569
1	928.838674126	415.812898704	536.422815431	627.024796087
2	920.154247126	415.014775156	543.114537529	626.094519937
3	917.695470477	428.591957023	565.987898476	637.425108659
4	924.791330056	434.46779181	590.485518955	649.914880273
5	928.979539575	432.540212466	566.123792822	642.547848287
6	926.146539388	456.409733704	619.569792013	667.375355035
7	926.249415445	412.786858093	524.406289496	621.147521011
8	926.498110877	486.695090373	607.988970039	673.72739043
9	923.489458517	452.693916672	588.469647274	654.884340821
10	922.534494958	415.505490353	543.239679033	627.093221448
11	925.022953273	471.954980795	627.536956365	674.838296811
12	925.365920093	464.765625693	635.211023164	675.11418965
13	924.928181808	464.926409556	635.508575017	675.12105546
14	924.818705546	451.009313691	569.311916601	648.379978613
15	927.002679645	409.967614054	505.554322334	614.174872011
16	921.276306505	447.829176163	613.371688694	660.825723787
17	927.207671815	415.501357453	534.484657962	625.731229077
18	917.541934636	482.515619155	654.943116985	685.000223592
19	921.156032808	433.151586408	576.992591284	643.766736833
20	921.989666099	459.199943222	620.075353378	667.0883209
21	922.985541113	438.315893339	596.998211475	652.766548643
22	925.780572632	449.203617744	596.534468599	657.172886325
23	924.272399958	419.565234484	552.948070433	632.261901625
24	928.998655584	467.986531683	630.025602821	675.670263363
25	923.644725013	438.225590472	596.80629084	652.892202108
26	932.328966941	472.746411259	621.991487243	675.688955148
27	921.264511333	455.346246284	585.29207514	653.967610919
28	930.451882329	476.884976659	635.337586759	680.891481916
29	927.87087529	435.075730391	540.345753769	634.430786483
30	925.129037881	484.752484204	647.174015053	685.685179046
31	928.775156264	428.673301462	571.890380991	643.112946239
32	927.263104313	445.741086963	597.270604117	656.758265131
33	928.297132992	456.452376203	585.331543413	656.693684202
34	924.615323561	430.22713047	523.739256235	626.193903422
35	925.617406047	460.315992035	580.531332532	655.488243538
36	931.163111455	462.784863433	616.711813847	670.219929578
37	921.215122108	452.344098401	597.424247741	656.994489417
38	924.693007056	443.321001162	597.764417139	655.259475119
39	925.601555091	442.587845877	596.15746932	654.782290096
0	928.675074398	411.445380878	506.178287866	615.432914381
1	930.060663276	414.365012052	513.958559293	619.46141154
2	927.411314273	414.268345942	525.826317248	622.501992488
3	924.067920899	412.446707435	530.835965952	622.450198095
4	926.84884255	444.875624786	571.468183171	647.730883502
5	926.918645334	457.748356372	592.363164908	659.010055538
6	921.146348458	443.708466955	586.507796839	650.454204084
7	932.225002362	444.255361801	564.489101507	646.98982189
8	930.184519756	452.253150465	581.000872029	654.479514083
9	923.98538532	433.441946965	569.091277213	642.172869833
10	922.365474236	444.373283273	598.086004038	654.941587182
11	925.057001671	444.194170065	596.758678957	655.336616898
12	922.889630292	419.635191429	565.482013695	636.002278472
13	923.813725518	426.112069656	559.813122784	636.579639319
14	924.14884002	445.415415715	604.522376108	658.028877281
15	934.539841261	445.334468631	579.11755336	652.997287751
16	919.912854858	437.79440109	601.263237172	652.990164373
17	924.433729302	486.909420198	645.482137326	685.608428942
18	926.747710913	444.789544642	572.709300559	648.082185371
19	927.534062579	446.87283494	573.394583169	649.26716023
20	922.163535686	443.465161151	596.475194299	654.034630378
21	923.0768601	444.76189517	598.66048461	655.499746627
22	929.024146319	447.060568661	591.120711079	655.73514202
23	925.444354919	451.961923141	569.505636511	648.97063819
24	930.405398252	435.159201184	559.171211533	641.578603656
25	923.000588825	431.594164996	572.058843502	642.217865774
26	927.411284841	430.718521249	578.35559616	645.495134083
27	929.870722471	459.356051275	575.581241987	654.936005244
28	928.084809665	454.088508369	604.271764721	662.148360919
29	920.320883103	466.395567595	627.578232353	671.431561017
30	926.82349788	436.110967697	578.072755396	647.002406991
31	927.134839514	425.550031299	522.18450649	624.956459101
32	926.928221832	421.11724418	560.746959502	636.264141838
33	922.711098982	433.62120721	579.560840795	645.297715662
34	923.988120226	416.029922686	543.664396924	627.894146612
35	929.397936539	438.832297689	595.091567022	654.440600417
36	923.741413847	450.771501341	601.641726175	658.718213787
37	925.385675893	419.517163814	544.275171527	629.726003745
38	925.682091695	480.072333722	646.949390301	684.234605239
39	928.588665642	433.899037128	581.842451809	648.110051527
0	924.870361899	410.300309333	505.270484644	613.480385292
1	925.763197142	412.60422114	514.532822858	617.633413713
2	923.450593999	414.485226527	536.074637832	624.670152786
3	923.157417557	412.569227795	525.411884224	620.379509859
4	923.34295844	427.8328898	565.966159711	639.047335984
5	926.058233597	448.452475492	583.713334938	652.741348009
6	922.451405979	443.88624516	574.774377101	647.037342747
7	925.834571595	417.11194424	510.433735303	617.793417046
8	922.696483833	443.632028525	573.211425523	646.513312627
9	922.545245779	402.789383255	502.737790076	609.357473037
10	925.028038719	411.920939432	527.293261475	621.414079876
11	921.545970498	451.111132003	593.109916456	655.255672986
12	925.536377531	422.323204207	564.204294524	637.354625421
13	926.177468312	463.915043794	598.601520775	662.89801096
14	923.707405122	460.518239682	605.673893135	663.29984598
15	918.186850276	464.458364522	637.227765882	673.29099356
16	924.014891123	411.900152485	524.796458743	620.237167451
17	925.549651285	451.886945903	605.029422584	660.82200659
18	924.506903186	412.921539227	525.750535656	621.059659356
19	921.74081154	411.798379869	524.628041491	619.389077634
20	925.112996928	416.054817523	544.529356326	628.565723592
21	925.070818915	463.807702718	612.739812898	667.206111511
22	920.749508062	438.600754496	592.051663569	650.467308709
23	923.555431267	441.537957994	595.372595076	653.488661445
24	921.206306215	429.936449027	558.920930882	636.687895375
25	923.376481271	467.057315372	605.953272504	665.462356382
26	931.321278571	482.934590099	609.102654421	674.452841031
27	928.109430073	449.118121667	579.349583534	652.192378425
28	926.891168671	480.67209641	605.496858282	671.020041121
29	927.368641217	456.018861604	589.284862262	657.557455028
30	926.633383811	465.311236895	613.796727268	668.580449325
31	922.525954108	451.819794455	606.474105964	660.273284842
32	916.670055372	460.376241293	625.78590901	667.610735225
33	922.545931592	463.927536673	626.480019077	670.984495781
34	923.351483448	412.808360693	533.141364187	623.100402776
35	923.476049089	411.393020145	524.675399818	619.848156351
36	923.487685535	421.561349822	563.586248801	636.211761386
37	925.091012842	411.687704617	541.53356334	626.104093599
38	924.725407446	440.850338732	574.52965306	646.701799746
39	932.955597649	476.365121241	615.606473545	674.975730812
0	927.810180899	404.509571065	505.707231037	612.675661
1	927.065642824	410.075365574	506.903431475	614.681479958
2	929.231344434	413.100496521	512.05732691	618.129722622
3	928.489506249	416.015309212	509.107418537	617.870744666
4	927.481351114	415.504200642	528.174842679	623.720131478
5	927.429678808	404.080742935	506.495970263	612.668797336
6	923.945504023	413.064360843	524.853119754	620.620994874
7	926.843388339	412.625912087	541.437118525	626.968806317
8	924.143810513	443.100990494	572.269562165	646.504787724
9	925.801173917	463.466587642	599.937766065	663.068509208
10	926.234161553	422.602788067	558.775693548	635.870881056
11	925.577407409	463.449257666	616.996227791	668.674297622
12	926.35050619	412.724273388	518.285198274	619.119992617
13	927.313151144	430.595100248	578.66040568	645.522885691
14	927.013632255	464.695755813	601.229361533	664.312916534
15	927.685161773	419.338623266	559.761444737	635.595076592
16	924.508499282	429.849069711	557.336826963	637.231465319
17	925.685644706	429.89474325	557.230683952	637.603690636
18	927.94882401	458.936224662	580.965872766	655.950307146
19	923.886509458	458.90552484	604.945706313	662.57924687
20	925.489429457	441.741825133	575.343482005	647.524912198
21	925.945862223	409.514107783	531.963766871	622.474578959
22	925.215157606	423.282745193	535.915770647	628.137891149
23	920.266423231	404.545893587	533.109200577	619.307172465
24	926.215668073	417.359029046	519.615510892	621.06340267
25	923.946281806	431.314732301	563.848655913	639.70322334
26	929.056799821	451.828959305	598.225202665	659.70365393
27	929.150342707	404.499607545	504.824515975	612.824822076
28	924.168562574	438.342483086	588.345142551	650.28539607
29	927.929224948	444.32619752	598.327641518	656.861021329
30	928.274668043	436.214908401	562.782158218	642.423911554
31	926.360694448	415.362470497	530.027218654	623.916794533
32	922.595986843	412.99745823	535.140902466	623.578115846
33	926.384759441	419.887036781	541.063218147	629.111671456
34	926.753203672	403.208052374	503.281269207	611.080841751
35	928.591028189	410.85711209	507.256441437	615.568193905
36	925.809609078	414.205816145	528.603249274	622.872891499
37	928.490367109	420.830295155	561.659143404	636.993268556
38	929.088249605	416.118351819	555.276366605	633.494322676
39	924.063273481	413.705708166	534.085506314	623.951495987
0	927.611090486	404.029362269	502.861891462	611.500781406
1	927.163411019	403.48971237	501.504924212	610.7193492
2	927.27395404	404.176925307	501.678306565	611.043061971
3	926.619923479	403.676346221	501.591312746	610.629194149
4	927.931990333	412.973153866	539.038259235	626.647801145
5	925.496551045	413.292666392	524.767893053	621.185703497
6	926.031325992	412.277266077	529.561298307	622.623296792
7	927.09093883	413.997442595	526.344839611	622.477740346
8	925.887697567	408.446712922	508.387463217	614.240624569
9	925.782848999	403.421461417	519.711445897	616.305252104
10	926.051696518	413.690336402	526.004785899	621.915606273
11	926.153703407	413.054884059	525.426825775	621.545137747
12	926.278833168	414.424885739	514.62084452	618.441521142
13	933.536458748	456.016241146	603.055755481	664.202818458
14	925.779573577	402.195188213	500.146187438	609.373649742
15	925.013250395	415.644504538	505.875898445	615.511217793
16	924.838917417	445.435587932	586.258545982	652.177683777
17	924.296921332	406.226842127	520.281629775	616.935131078
18	928.180129226	412.551025424	539.345041427	626.692065359
19	925.97309423	412.267954653	531.323391048	623.188146643
20	927.182522623	405.488273291	503.396595726	612.02246388
21	925.902477005	402.697660522	500.303792629	609.634643385
22	926.084447064	435.673511461	575.879235123	645.879064549
23	924.779194484	410.468248342	519.314877317	618.187440048
24	927.087640337	403.936716159	502.530641419	611.184999305
25	925.643058351	410.79815615	511.823285855	616.088166785
26	927.091484805	443.336915647	583.628752277	651.352384243
27	928.52149695	441.318905355	592.014867438	653.951756581
28	926.785085236	418.016392784	544.435946323	629.745808114
29	924.646379557	411.010116258	537.548874003	624.401789939
30	924.830089317	424.628555651	548.29634016	632.584995043
31	926.438434001	410.284848275	529.412724671	622.045335649
32	925.917843535	396.837501559	511.455156033	611.403500376
33	924.916071973	412.938884806	522.328049011	620.06100193
34	921.323372334	422.565798066	536.238586031	626.709252143
35	930.760610457	430.660322559	579.774346213	647.065093076
36	925.388906383	440.559260528	578.14537063	648.03117918
37	928.152610864	414.769279382	548.506009578	630.475966608
38	924.645933789	418.011394174	546.747660846	629.801662936
39	925.530893916	416.870517226	513.351605329	618.584338824
0	923.413430736	403.89045262	505.548979951	610.950954436
1	921.840150886	404.197874814	503.682129329	609.906718343
2	923.077915563	403.807346075	503.696940623	610.19406742
3	924.790852741	404.246264009	505.821546045	611.619554265
4	925.198820639	413.804757855	533.28224553	624.095274675
5	923.418323872	412.761753815	525.58539791	620.588491866
6	927.188560399	420.055996388	560.07611635	635.773557712
7	922.745091148	403.843649075	505.875611888	610.821450704
8	923.645886601	412.842558686	525.270549341	620.586331543
9	926.829403602	433.463724343	571.986373501	644.093167149
10	930.027985748	412.939382815	522.963242681	621.976870415
11	926.047214559	419.158072465	547.656836595	630.954041206
12	930.296742413	421.377970143	550.022619782	633.899110779
13	922.955748369	419.08561605	530.270866043	624.104076821
14	925.8416242	419.904016328	560.901859758	635.549166762
15	924.687668966	404.744524464	505.512321877	611.648171769
16	925.51739887	404.774861815	504.321082385	611.537781023
17	925.658645469	430.849216408	583.570656368	646.692839415
18	926.755277612	416.188156363	533.636409312	625.526614429
19	925.514528017	411.849501312	541.195848427	626.186625919
20	928.270401158	420.288220789	562.305953321	636.954858423
21	923.508562159	403.339349568	502.16926149	609.672391073
22	923.061415441	402.727969164	503.306776789	609.698720465
23	925.573995683	403.95291054	505.395468009	611.640791411
24	920.964515542	410.320859403	521.007634544	617.431003163
25	919.831043092	410.455854579	522.626301112	617.637732928
26	926.303869165	419.99068901	561.03833946	635.777632545
27	923.592384047	426.981296422	544.09508435	631.556254939
28	923.546946331	402.916882138	504.068061092	610.177296521
29	925.325972978	404.352254584	505.850841253	611.843022938
30	921.806119227	410.920477869	521.100357755	617.942318284
31	924.542817368	403.470212045	503.916347312	610.643125575
32	922.237367121	404.466407651	505.822960875	610.842245216
33	924.332181129	404.905519003	504.272360357	611.170020163
34	928.774029217	413.281985173	514.357447579	618.804487323
35	926.755559429	410.296337874	519.34079272	618.797563341
36	922.437611484	403.979602954	504.584325779	610.333846739
37	924.144182336	405.598314675	509.393615697	613.045370902
38	924.672245604	413.109743683	525.813952636	621.198647308
39	926.169964329	413.842690433	536.934962808	625.649205857
0	927.058875786	402.243395058	502.098622102	610.466964315
1	927.72138008	403.854670661	504.358792652	611.978281131
2	925.647230012	402.617794759	503.3104987	610.52517449
3	927.040207623	403.120725199	503.063195677	611.074709499
4	926.202392954	404.006997118	504.900081519	611.703157197
5	929.300274581	403.32431749	503.274329606	611.966307226
6	924.630581386	411.044701799	520.633133597	618.769472261
7	927.927115303	413.945679634	532.817358426	624.896717787
8	926.246147978	408.360623099	530.817916435	621.808229171
9	925.362876933	410.699951032	521.572360573	619.211729513
10	925.384141237	414.16834487	532.79959398	624.117360029
11	926.684103744	413.501591043	525.254322549	621.813339112
12	928.4676355	403.342205358	503.352881553	611.72090747
13	924.42820383	403.061362334	503.363092884	610.284219683
14	926.677225085	414.422153635	532.855672648	624.651683789
15	925.399827994	421.918209817	551.054893792	632.790977201
16	929.820948346	430.92876422	580.192542131	646.980751566
17	926.332070387	402.642692667	504.418821838	611.131194964
18	927.895380216	403.444578083	503.08659168	611.47551666
19	925.576671958	410.257878169	521.494330083	619.109626737
20	925.800556327	412.095726463	523.013239733	620.303174174
21	930.524162199	414.560605221	521.192286613	622.092351344
22	926.287383503	402.22326109	501.874393098	610.128345897
23	925.821423679	404.083316804	505.481536338	611.795425607
24	926.561211103	413.842261496	523.460521775	621.287998125
25	929.254786243	413.512674401	521.131768317	621.299742987
26	924.758571691	411.669680962	524.408730817	620.27899449
27	927.69018916	419.958668679	562.245321633	636.631393157
28	926.561195816	402.474086112	501.964906486	610.333396138
29	925.974140572	402.956296478	503.982817466	610.971084839
30	927.097714297	420.475915434	547.422257323	631.665295685
31	926.85213085	417.702258819	545.204132187	629.919507285
32	925.623662261	411.802590281	525.079933499	620.835395347
33	925.513364128	402.621192921	503.634586755	610.589714601
34	927.004545474	403.832274637	504.333659867	611.723493326
35	930.203732424	430.639716182	580.960650631	647.268033079
36	928.487129738	418.45575109	556.903372348	634.615417725
37	928.301875848	403.099876448	503.489063258	611.630271851
38	929.07239934	422.831366982	564.140079203	638.681281842
39	924.783199266	405.747743243	507.922640217	612.817860909
0	923.226343573	402.347674525	504.557170493	610.04372953
1	925.118145295	401.485768328	503.459349544	610.021087722
2	924.013875439	401.969025897	502.794188848	609.592363395
3	923.799414238	402.638123502	504.982039763	610.473192501
4	923.408958085	401.807551387	503.458264418	609.558257964
5	924.164446634	401.777742806	503.049955475	609.664048305
6	924.437360303	402.93232894	505.697983714	611.022557652
7	924.725445637	402.727111243	503.776679541	610.409745474
8	927.020469162	412.703245273	526.532780521	622.085498319
9	925.424807972	413.031867839	525.43198007	621.296218627
10	927.384964321	435.127019673	571.33527118	644.615751724
11	926.434439675	418.303881841	547.753829343	630.830716953
12	924.364290887	404.240813755	507.162275171	611.922459938
13	926.830659576	403.295516663	505.21302153	611.77973259
14	925.163447288	412.031586584	525.24570578	620.813579884
15	923.477632706	402.741235379	505.758850682	610.659239589
16	922.906411226	402.954618602	503.632388047	609.831139292
17	924.669367019	402.762534535	505.201734225	610.877878593
18	923.583763605	411.972502128	524.735007748	620.09709116
19	925.587225226	403.130956444	505.945176409	611.554452693
20	924.22840166	402.235450836	504.271946779	610.245266425
21	926.548167894	403.423421177	505.87384931	611.94847946
22	925.664279179	419.582792361	550.407245368	631.884772303
23	924.972826907	411.402783573	523.882712059	620.086107513
24	925.242082316	410.492584862	523.055102051	619.596589743
25	925.80826373	403.278420155	505.246371725	611.44435187
26	926.056279698	402.205920636	504.841458568	611.034552968
27	925.054999656	403.28522846	506.35809818	611.566108765
28	928.969257997	414.569756855	523.638685641	622.392566831
29	926.679356617	411.671058539	523.758965736	620.703126964
30	923.017722907	420.478210287	547.01189589	630.169276361
31	922.961414667	416.541601983	558.810688467	632.771235039
32	922.828815957	402.709155117	504.487280459	610.008417178
33	924.195356131	402.699271809	504.105504595	610.333377511
34	926.437105365	410.542013791	522.145401432	619.70817353
35	926.365041669	402.699400714	504.021069974	611.028504119
36	923.352945715	402.554996914	504.7992407	610.235727776
37	927.426305565	403.997190286	508.186536698	613.203344183
38	926.456743422	403.019083107	505.18884624	611.554890923
39	925.063951092	401.817808553	504.058107213	610.313288953
0	924.878474597	403.248860436	504.906926971	611.011420668
1	925.106233016	404.747452471	505.119438399	611.657707962
2	925.926573444	403.533194246	503.879052356	611.112940015
3	925.750195605	404.456099003	505.88423917	612.030177926
4	926.323806911	403.989680667	504.610780309	611.641422629
5	924.309385591	403.800881726	503.597364242	610.56921052
6	926.147269699	404.537698486	505.188099324	611.95768917
7	925.485462121	404.371241177	504.659443033	611.50538211
8	920.224554768	412.443961139	525.1017636	619.256759836
9	924.714040862	403.801983419	503.222684121	610.579569467
10	923.573734879	414.588425996	527.400479188	621.854213354
11	924.275042155	414.294242949	527.925712811	622.164999305
12	923.956898324	436.936918978	573.259582772	644.717800025
13	924.873208723	413.410840235	526.714740392	621.666263117
14	922.624267343	413.320835298	525.801109443	620.582070694
15	925.393795476	404.323703675	503.833190083	611.183563078
16	926.752387051	418.596837634	556.02155318	633.790259288
17	926.411076943	403.945356553	502.925146595	611.09386003
18	927.424903647	404.13666651	503.84547758	611.802349246
19	926.463990701	404.416549014	504.892730229	611.924423315
20	925.321004	411.601578167	521.329539627	619.417373931
21	922.175050264	411.76966216	524.834699893	619.593137439
22	925.127637834	415.313194247	529.45439779	623.298409957
23	925.8375029	415.739290216	529.349246107	623.642013074
24	925.681988739	403.477823948	503.089998287	610.749936991
25	924.387949736	403.799345007	504.366718827	610.851337857
26	925.303273501	403.819854672	503.698855295	610.940661156
27	926.784190528	404.155047886	503.323868665	611.421035693
28	925.946593756	405.176571197	505.19394492	612.105703291
29	927.50518892	404.176951163	504.304145626	611.99542857
30	925.456545534	403.892286044	504.175567648	611.174799742
31	925.532048008	404.910873458	505.572839265	612.005253577
32	926.137428079	404.477997045	503.935540539	611.516988554
33	926.66219316	403.878667417	503.670122432	611.403661003
34	921.927571545	418.900764887	547.064773288	629.29770324
35	925.981707738	404.217654531	504.83331449	611.67755892
36	925.452656117	403.488009313	503.118322794	610.686329408
37	924.320105251	404.247911351	506.242226261	611.603414288
38	926.158246296	404.28560885	504.734925754	611.7262603
39	924.935669993	404.030462681	504.934228202	611.300120292
0	925.574525393	404.738212173	502.253620146	610.855452571
1	926.245064245	405.296213542	505.441282799	612.327520195
2	925.856228009	404.916561382	503.668048762	611.480279384
3	927.09353507	404.565337538	503.619194584	611.759355731
4	923.419467036	413.020089693	524.081553443	620.173703391
5	925.649144027	403.844350574	503.49581132	610.996435307
6	926.92413875	405.141459614	504.746554351	612.270717572
7	925.594823471	403.71584656	502.109385244	610.473351758
8	927.078315599	405.496417116	504.554548017	612.376426911
9	926.116536215	404.015916266	502.670568581	610.934340354
10	926.111605667	403.162164354	501.083346183	610.119038735
11	925.531396357	403.875328922	503.300958784	
