6	1336.13450931	553.824524599	341.135061939
7	1367.45398581	549.616113544	339.535028484
8	1379.27749594	546.784108734	336.049352543
9	1359.91438811	546.285943623	377.649327382
10	1362.90445741	548.938804207	334.504810548
11	1357.2885442	546.654841089	352.131687304
12	1335.64368904	552.751988175	412.381530273
13	1323.1579309	559.713581231	387.313159961
0	954.213572753	489.263405157	804.435769256
1	1041.36640053	406.644107949	716.147972462
2	1077.57354579	345.199110682	639.917088671
3	1000.62633314	386.031207884	667.855035262
4	1071.24077714	348.256401103	625.953424299
5	1027.31702978	347.115051419	627.471533242
6	1027.31702978	347.115051419	627.471533242
7	1027.31702978	347.115051419	627.471533242
8	1024.08485022	339.841339964	615.742046321
9	1088.97383186	335.717937468	619.582426221
10	1012.883789	340.647965313	617.527884157
11	1031.94564354	343.495100048	629.803150023
12	1066.57256846	341.975421153	633.98032435
13	1015.64294359	363.584108915	651.379540358
0	1770.94467412	1312.90734222	1598.02131662
1	1797.82933124	930.552490713	1096.09997403
2	1897.08378782	766.068067523	755.465933871
3	1821.55264397	927.715545513	993.845085684
4	1843.23501764	744.896539386	743.698751953
5	1915.6674139	765.644008122	688.7518222
6	1922.16543918	765.74691884	689.708003848
7	1915.6674139	765.644008122	688.7518222
8	1850.82185986	754.031381327	694.823571875
9	1906.75261713	745.090811846	737.84709192
10	1926.06400701	757.795427616	709.785402612
11	1939.78108758	762.03742387	741.234401369
12	1877.14848906	757.042828984	749.858214958
13	1877.23265638	784.104834384	761.291173716
0	3584.30412538	3041.6456164	3273.73560188
1	3694.99352097	2084.1203829	2026.48390336
2	3695.52096086	1667.33825269	860.273659284
3	3705.48379864	2123.56200299	1914.48939975
4	3741.14779781	1692.26521536	956.299539606
5	3747.75300307	1636.59798556	735.385697166
6	3763.4406667	1654.07536222	747.090478782
7	3792.30056655	1653.13775251	737.032959292
8	3824.38078238	1653.62781037	774.081615298
9	3682.64975007	1640.7172664	804.449964674
10	3682.71940165	1631.78005895	735.792530391
11	3690.45690608	1624.47202301	752.836384286
12	3648.77007224	1652.23441388	892.629644575
13	3694.91835332	1695.67609713	978.661324594
0	99.8863270707	26.1674767516	64.0606057029
1	113.372092653	19.6901586416	56.6335222044
2	109.659938531	15.6827588986	49.7075297231
3	105.301103135	15.6019616585	50.5046516676
4	103.821912037	15.7633292564	49.7881000809
5	103.438121108	14.5102310094	48.5350018339
6	103.438121108	14.5102310094	48.5350018339
7	103.438121108	14.5102310094	48.5350018339
8	103.438121108	14.5102310094	48.5350018339
9	103.821912037	14.6988473973	48.7236182218
10	103.438121108	14.8527863728	48.8775571973
11	103.821912037	14.6988473973	48.7236182218
12	109.659938531	15.6827588986	49.7075297231
13	103.821912037	15.7633292564	49.7881000809
0	153.783417036	58.961002854	96.2628033864
1	156.437914763	41.5594772882	72.3144321709
2	177.635283846	37.8222961995	62.7279276207
3	156.437914763	37.9269458342	64.3058661467
4	158.330558182	35.9696373576	61.7129775259
5	166.540810594	37.4680838061	57.6955417052
6	166.540810594	37.4680838061	57.6955417052
7	178.411751314	37.2834333486	58.3007937019
8	175.626627349	40.3376793678	59.9450700555
9	181.332955312	39.6096472463	67.9235165936
10	166.341778677	41.026177541	60.834795914
11	181.332955312	38.925601463	63.6396460759
12	158.330558182	36.2666751138	63.6975212394
13	162.801402062	39.2307274733	62.7981516707
0	331.697935841	194.057024975	213.081565424
1	331.697935841	147.941876449	148.263397777
2	349.657191454	124.697392881	96.1058441562
3	331.697935841	142.818258504	132.978661182
4	349.290679319	120.691437879	90.8528660602
5	348.700024482	119.455835543	75.0059781529
6	348.700024482	119.524920151	75.0750627616
7	348.269168036	118.778634652	73.3692447091
8	349.290679319	114.895544142	67.3976417126
9	355.624932795	115.940399411	78.4881673762
10	353.538856074	121.606344388	65.4208600387
11	351.991955732	127.147755866	78.2437733999
12	351.129066415	121.019756789	93.8693295951
13	345.163818904	124.654436919	88.6848584773
0	321.61824319	62.707487952	250.966047958
1	334.015495007	60.3412488482	248.097287565
2	396.410752633	47.1994741499	227.77455218
3	357.770789129	46.7333882107	217.890528993
4	404.941249323	48.1290115265	227.936193225
5	364.649178284	49.4835540588	214.76688255
6	364.649178284	49.4835540588	214.76688255
7	364.649178284	49.4835540588	214.76688255
8	389.025929118	47.9725704996	212.185921751
9	383.133249114	44.060251892	218.997485062
10	389.025929118	47.9725704996	212.185921751
11	401.976216954	51.3442128051	224.210496643
12	404.941249323	48.1290115265	227.936193225
13	390.868596965	48.0294761213	227.843345341
0	662.529001836	370.147268508	535.865424493
1	679.516996024	268.219147153	407.533329575
2	751.00726091	230.904540417	321.09448516
3	671.72435934	262.716638584	356.692654588
4	729.38240898	221.354526492	309.668269015
5	773.361718842	222.46521618	288.928485469
6	773.361718842	222.46521618	288.928485469
7	773.361718842	222.46521618	288.928485469
8	787.142315015	226.62091202	290.776344783
9	762.127086756	217.30199668	297.901594641
10	718.716388532	219.615495979	282.097766869
11	722.058834024	227.590090194	315.532123218
12	740.751268535	224.04656345	320.646811371
13	688.84931752	225.563867581	305.078179505
0	1281.28268929	965.969280838	1102.90909957
1	1352.11127225	682.081648986	674.910018558
2	1331.78187647	542.620904639	434.023315556
3	1366.335787	651.301748557	610.92318843
4	1382.99682614	535.723887934	410.637114118
5	1367.27249937	529.78437801	329.622358557
6	1349.23508627	518.93938934	317.854578681
7	1360.75088652	528.113173692	344.896419596
8	1380.46029535	519.491638027	316.846092912
9	1377.48606587	520.927925819	372.758015441
10	1393.59829127	527.686310578	351.848509581
11	1352.15416625	528.799403766	376.208758558
12	1360.04608702	536.44434091	421.3275664
13	1366.7554696	544.972656491	388.641354759
0	947.705885571	418.196718852	824.498841103
1	1040.31279358	330.466208356	722.695032298
2	1079.41211614	276.954185396	638.20756156
3	1044.92932925	313.657789079	649.620554387
4	1030.03468531	263.362529719	632.60311749
5	1136.03444325	281.687363705	602.615470998
6	1136.03444325	281.687363705	602.615470998
7	1136.03444325	281.687363705	602.615470998
8	1126.49090327	275.452876071	611.045754941
9	1097.12978235	260.925355246	599.275848846
10	1177.33221614	272.759547752	599.827732969
11	1117.07949264	271.322325337	600.886190941
12	1054.60032513	273.67541305	648.70890966
13	1038.93103069	275.192492091	659.597508537
0	1831.44937392	1269.41949255	1646.3518758
1	1898.17499869	877.685588273	1155.34862173
2	1977.39349076	699.297322802	769.285735833
3	1896.58205586	880.457605689	1008.68390019
4	1973.27806018	708.835418385	774.747752465
5	1963.28856573	691.254874097	696.372577135
6	1963.28856573	691.254874097	696.372577135
7	1947.58613986	688.431843538	686.303571878
8	1936.3629679	684.70164407	693.18299437
9	1924.54499174	675.567034235	713.806086446
10	1941.07985212	700.199418095	693.886665157
11	1912.87675039	688.304546087	706.293600546
12	1947.5165395	690.532667007	758.517542106
13	1925.37659114	709.002711279	778.156754422
0	3522.71307476	2916.92502738	3236.98556392
1	3622.56620402	2026.63933155	2070.9422233
2	3699.08946597	1555.19630956	906.072694044
3	3652.71511913	1976.42977924	1827.04772991
4	3675.97995987	1561.72282637	898.933760877
5	3709.73809803	1537.59930813	732.527358181
6	3746.72556405	1535.04649525	729.719988927
7	3750.48911583	1533.89899349	715.839955466
8	3820.17776181	1543.41967657	761.850402009
9	3727.27445742	1526.73019402	772.89911161
10	3671.68034074	1528.95582244	742.552763972
11	3696.66939113	1528.98300619	757.175240871
12	3653.56471622	1551.50247009	862.129153836
13	3671.3965747	1582.67254253	943.741844159
0	104.490364843	11.1539400087	63.8663578806
1	104.490364843	12.8883639485	55.1526072928
2	131.878077166	14.8408392506	51.3931644789
3	120.692940499	19.1357901778	43.8405941754
4	131.878077166	14.3018827049	51.9321210246
5	120.692940499	19.1357901778	43.8405941754
6	120.692940499	19.1357901778	43.8405941754
7	120.692940499	19.1357901778	43.8405941754
8	120.692940499	19.1357901778	43.8405941754
9	133.43111701	14.6152591562	52.1741936811
10	120.692940499	19.1357901778	43.8405941754
11	133.43111701	14.4618086592	51.7543712022
12	131.878077166	14.3018827049	51.9321210246
13	124.690215082	16.3237133838	45.5994404295
0	159.539803879	42.5107832756	89.2909358931
1	159.539803879	32.2121360281	75.1805526976
2	159.539803879	28.2123461617	60.0400309865
3	159.539803879	31.4217906291	61.2978133424
4	159.539803879	24.3896328428	57.4926179082
5	173.441242154	26.6475839827	57.1991181117
6	173.441242154	26.6475839827	57.1991181117
7	173.441242154	26.6475839827	57.1991181117
8	179.78161087	27.7628955713	57.5876615463
9	177.568467211	27.4752616038	56.8398446735
10	179.78161087	27.7628955713	57.5876615463
11	167.732134084	28.3521736139	56.3608205602
12	159.539803879	24.3896328428	57.4926179082
13	159.539803879	29.2445974467	61.9049246257
0	328.586979101	180.11117161	214.313233579
1	328.586979101	129.948381937	133.93460274
2	336.855077774	113.049662873	91.151702066
3	328.586979101	123.904015055	115.7599286
4	356.523450706	113.471324351	93.4276661451
5	360.895272739	111.334550922	77.1412938645
6	360.895272739	111.334550922	77.1412938645
7	345.646740462	110.906697594	76.9807597447
8	357.912900872	104.871949534	66.9650648816
9	345.458628177	98.2231246079	66.1764092147
10	352.498242754	102.552505754	62.0296006758
11	341.478800915	100.454907422	64.1419162386
12	356.523450706	113.471324351	93.4276661451
13	330.693107779	117.54503818	95.4948640257
0	316.641635645	19.5067750239	244.395226075
1	331.895824776	32.2988269707	219.135322976
2	362.67468905	37.4373739189	212.220131479
3	333.237993438	39.6071705245	209.535711648
4	324.100122278	30.2568279424	211.541034298
5	355.49374543	47.2334823313	210.269519501
6	373.860769507	46.9316324593	207.81047811
7	355.49374543	47.2334823313	210.269519501
8	355.49374543	47.2334823313	210.269519501
9	342.762133833	35.4140245401	214.605429844
10	337.03544087	43.8911295612	211.007735794
11	342.762133833	35.4140245401	214.605429844
12	350.775365364	37.9189551716	211.173734395
13	333.19143986	36.3316763308	210.582628536
0	625.09949456	283.98598673	509.589232203
1	655.895736938	211.096882125	414.414336689
2	698.646445421	174.236034363	338.951431884
3	664.535018816	184.363112616	332.679661413
4	667.128761406	158.250314115	308.92757224
5	703.171533664	172.691751918	303.749880332
6	703.171533664	172.691751918	303.749880332
7	703.171533664	172.691751918	303.749880332
8	749.992674469	163.573464988	291.98167025
9	769.834736884	165.039458804	318.89177627
10	675.222363333	162.79289859	298.277817543
11	706.336531868	169.663105109	312.66368055
12	667.128761406	158.250314115	308.92757224
13	682.981753857	174.73835597	312.145571823
0	1291.79950701	900.06412531	1101.43567298
1	1325.39416948	562.697524721	681.260218884
2	1320.42021552	476.256337606	402.978258722
3	1325.76526063	590.361736455	604.462673894
4	1344.61959131	480.537189011	410.71477326
5	1327.3432449	469.821062791	355.608017007
6	1327.3432449	469.821062791	355.608017007
7	1376.59114297	468.50647965	354.342153102
8	1358.20583384	476.882730248	356.025346783
9	1356.42034192	474.216550768	395.496206331
10	1330.8439937	471.062035311	362.042458003
11	1396.85463098	474.278576642	386.612970664
12	1344.61959131	480.537189011	410.71477326
13	1335.52962457	489.085250732	405.419716523
0	954.407704157	267.907357128	808.543661579
1	1032.04246929	182.292321304	674.363263424
2	1022.43405353	166.239292989	639.794492135
3	1021.92498308	170.064989256	583.545762246
4	1034.14485868	162.340995277	644.725712386
5	1032.09243942	177.197302981	609.160769667
6	1032.09243942	177.197302981	609.160769667
7	1054.3796623	176.390159351	582.282447606
8	1103.52584324	178.381422295	600.042052891
9	1071.69605985	173.781793257	625.941574001
10	1090.49466007	175.652657225	595.824089412
11	1040.96179329	169.983957138	608.621642639
12	1103.46835366	158.535291235	623.778058701
13	1057.14627494	170.216648032	631.47626991
0	1785.83916246	1109.14517816	1621.15231944
1	1951.30284154	692.185112574	1118.31976811
2	1955.93858446	571.192741573	804.789719616
3	1944.11359484	661.07484748	885.387911487
4	1942.72214452	573.595526708	767.342998715
5	1916.75052439	559.394760482	670.536284768
6	1916.75052439	559.394760482	670.536284768
7	1944.29649028	570.130516283	675.760589934
8	2056.49520681	572.068425934	706.078540263
9	2013.73669686	549.838356664	705.577415754
10	1932.16911707	572.205953748	705.934113046
11	1935.19263588	574.554209843	730.333593313
12	1942.72214452	573.595526708	767.342998715
13	1981.88271793	576.867390565	745.582659172
0	3519.69536378	2764.59266121	3219.29551128
1	3645.58201214	1901.79388462	2059.74363215
2	3640.93863046	1408.82269924	900.295219682
3	3643.15194988	1761.39542067	1658.36357659
4	3676.37885191	1428.90807973	917.690140282
5	3707.85512175	1406.86371676	744.677995637
6	3707.85512175	1406.86371676	744.677995637
7	3804.99640079	1412.10907828	767.574717627
8	3661.03550978	1384.92528213	752.19938904
9	3699.81310212	1399.57399711	868.652290258
10	3688.06579404	1411.78608872	751.115342604
11	3732.53980607	1406.41886848	788.97703523
12	3676.37885191	1428.90807973	917.690140282
13	3658.74365302	1450.20970464	950.015200019
0	109.582827968	24.6189103787	64.3327605504
1	111.836271145	17.0629015651	59.9200020838
2	122.161176306	18.6597182229	58.6934753942
3	111.836271145	19.9024757081	56.4027011495
4	111.836271145	15.9933519654	57.9437763775
5	118.799383833	18.6979114137	55.1123487265
6	118.799383833	18.6979114137	55.1123487265
7	118.799383833	18.6979114137	55.1123487265
8	122.135916315	20.4008461773	57.4397315563
9	126.768645858	20.0890336707	58.9492876159
10	122.135916315	20.4008461773	57.4397315563
11	122.135916315	20.4008461773	57.4397315563
12	116.32965973	20.1267649988	58.3689619147
13	122.135916315	19.2481044447	56.7669002762
0	166.650729987	64.553289579	99.3948403871
1	168.884195788	46.5117666586	68.7741270162
2	184.780277145	51.0443505665	61.233748738
3	181.04868043	50.0166052979	65.4460110615
4	189.047943428	47.1793936245	61.5589850056
5	182.575614335	48.7931965101	58.3447775822
6	182.575614335	48.7931965101	58.3447775822
7	182.575614335	47.9626931034	57.9191843445
8	188.671638453	47.6276286004	57.5863929411
9	189.047943428	47.931898924	63.0925792603
10	185.077264403	48.4973633401	64.2635546264
11	185.077264403	48.0421069194	65.8440167818
12	189.047943428	48.713328888	65.7401714228
13	189.047943428	50.7466174156	58.677929794
0	388.714275698	210.804210108	234.70197579
1	398.034067545	146.492083302	139.157986973
2	398.328174042	132.699788189	105.956381357
3	398.034067545	142.210215393	125.887475829
4	398.328174042	132.282464841	103.733721842
5	406.155793896	130.605218021	85.7487810309
6	406.155793896	130.774301141	85.9604432972
7	410.477205045	130.015473163	85.1315861895
8	417.366325804	128.766689637	74.8220203116
9	404.623924101	129.14615296	93.2759681879
10	421.214380794	139.350931558	74.135137102
11	417.525755423	133.345459069	75.9617496967
12	388.714275698	129.865687597	107.069329283
13	398.328174042	135.277166503	108.109129487
0	315.611598214	61.0645858712	251.31015462
1	335.781323316	39.8146138771	224.600597945
2	336.853694061	42.944197659	236.670287399
3	332.646814672	52.0931874398	219.32724246
4	350.646871696	41.5096687101	232.799617934
5	321.16633696	44.5755946173	221.363028608
6	321.16633696	44.5755946173	221.363028608
7	321.16633696	44.5755946173	221.363028608
8	340.889592706	48.764750836	226.153122204
9	331.94342329	50.8360422905	220.673405016
10	347.501653967	44.9603476112	229.347789564
11	328.140942497	44.0634199109	226.100107917
12	346.497943758	44.9009565176	227.674392518
13	323.647020152	44.177052181	224.651994673
0	681.977447346	361.980494382	536.518921405
1	685.137236604	277.600672836	399.935227722
2	693.346727613	238.121289427	350.636450018
3	704.395858825	264.665172687	366.207696853
4	699.882246694	239.332172813	347.694081727
5	743.209556107	241.115175892	331.620898977
6	743.209556107	241.115175892	331.620898977
7	743.209556107	241.115175892	331.620898977
8	714.361834978	223.078630196	321.450625536
9	725.374661642	219.567169577	307.552832888
10	738.378279495	216.518992466	292.172654594
11	736.179697456	220.90137864	299.613991718
12	716.584681507	221.055204689	321.901529621
13	774.98377313	232.613025541	297.844202798
0	1263.51562407	932.351717321	1077.75305485
1	1299.88968313	633.681998178	640.574576845
2	1356.23297108	535.823403871	401.18797404
3	1300.03996545	655.689127941	609.813904081
4	1334.1053231	530.498693788	411.008498151
5	1354.29159397	528.121355047	357.136588949
6	1354.29159397	528.365520937	357.380754839
7	1354.29159397	528.121355047	357.136588949
8	1346.6537235	520.549215321	355.63185666
9	1362.89094276	514.64830178	363.98546163
10	1369.6738434	511.319021829	339.622056886
11	1357.94916637	515.58568845	359.14373908
12	1314.06998761	526.76960406	380.017544196
13	1334.75516786	532.383566165	405.931511711
0	961.167298691	395.300482221	812.577548341
1	1039.74707752	332.276994541	743.140774495
2	1044.94114584	257.243762946	631.620951051
3	994.307708236	267.180135386	648.161206261
4	1020.59665608	246.157176577	626.007349093
5	1081.65769689	256.859309559	630.195629646
6	1053.65713328	242.610889982	609.896368639
7	1053.65713328	242.610889982	609.896368639
8	1114.96365168	244.336139353	600.080169407
9	1015.95845289	259.653391523	630.718545169
10	1065.08328573	248.845226291	606.687014914
11	1063.47124711	242.746376707	610.641770574
12	1049.02058282	272.228494682	655.137600192
13	1065.24402426	265.277092596	630.187295484
0	1775.0005391	1224.18785845	1616.05625873
1	1881.05983671	819.026724929	1114.33636337
2	1866.99823967	683.594397282	765.636720555
3	1863.76025912	813.492658528	961.869852976
4	1894.00854032	684.384451433	754.834725917
5	1913.69286854	692.474538304	748.639867048
6	1913.69286854	692.544757749	748.710086493
7	1948.44767376	690.992393266	746.579554777
8	1936.39809419	686.842591497	714.709340786
9	1943.03978023	663.623577736	752.068325996
10	1885.67955274	689.756004033	747.372830667
11	1932.54270213	682.67599336	736.452178123
12	1906.44675767	677.348711186	760.089243053
13	1892.01277487	662.493878739	738.145992979
0	3519.41888635	2905.54872507	3234.524728
1	3649.81145762	1978.74104598	1979.38274997
2	3716.96291957	1616.31361021	976.475907094
3	3627.98739053	2056.79279907	1920.72967652
4	3690.35673043	1575.83649639	944.46324305
5	3714.25490084	1570.51761438	883.163322021
6	3733.30566978	1563.85962868	871.232030326
7	3707.61786289	1569.4978241	882.002659544
8	3736.6177851	1562.16261109	859.047560375
9	3755.3500309	1527.61230733	841.325638636
10	3662.75632757	1561.92036367	834.991111883
11	3675.20248927	1556.36429132	873.245588535
12	3677.97378653	1531.01328745	889.175848607
13	3706.08588869	1574.95848722	945.723024834
0	76.0569531173	13.7794610815	44.5404646786
1	85.3316695579	12.5240237343	41.2963012292
2	75.4310849588	9.82436842333	37.0284611689
3	79.6097646658	13.0856816422	35.4288060479
4	75.4310849588	9.82436842333	37.0284611689
5	79.6097646658	13.0856816422	35.4288060479
6	79.6097646658	13.0856816422	35.4288060479
7	79.6097646658	13.0856816422	35.4288060479
8	79.6097646658	13.0856816422	35.4288060479
9	75.4310849588	9.70187055607	36.1577262127
10	79.6097646658	13.0856816422	35.4288060479
11	82.0046482655	13.663365821	36.6211977801
12	75.4310849588	9.82436842333	37.0284611689
13	75.4310849588	9.82436842333	37.0284611689
0	139.04620548	62.144420529	92.6298319969
1	150.796893148	53.4714970637	80.2349361302
2	147.866369291	43.3853381539	60.0614569285
3	139.345391596	48.1656963125	63.7215899578
4	154.827408977	45.9980817334	65.6705070582
5	140.443806193	42.9375430472	53.5975876905
6	140.443806193	42.9375430472	53.5975876905
7	151.701653498	42.6127033473	54.3064387445
8	138.359778243	39.8586722566	52.6178810244
9	151.600108651	45.725955838	57.4084026391
10	141.98292337	41.0016111841	56.8225368951
11	140.693821963	44.8253776171	64.4978029419
12	142.80225909	42.710846262	65.7446310908
13	147.787037145	44.3055529808	64.3523803242
0	306.81810244	199.841006256	211.45066751
1	304.535962996	141.075442117	135.616222664
2	310.71095982	117.49559803	62.500296743
3	303.31092736	139.496567094	124.817981372
4	316.040078318	123.533803767	74.8599951675
5	316.886677706	119.631614032	65.5701725932
6	315.804184807	116.330972701	59.9744496317
7	309.596783243	119.25504775	67.7034477784
8	307.160401333	115.454390789	59.5920615025
9	332.527045311	112.262208079	64.6565660167
10	326.464420219	114.723472309	61.1659973651
11	314.257020928	117.917897356	62.1174616672
12	305.924735029	116.46085755	69.414898307
13	320.668762041	124.038864055	74.5153400033
0	249.850463713	59.2059737139	203.188258699
1	232.920471177	52.5362163616	197.24063387
2	294.126621549	50.6811303222	182.962467632
3	266.53871668	49.9934410051	189.700226913
4	261.422429874	49.9284419772	190.839646485
5	265.459381673	42.3681471779	181.865526588
6	288.49770114	50.5763874445	192.114907466
7	279.446288684	49.4355120256	185.402136916
8	264.1161568	49.5654641512	187.503751205
9	270.400561655	42.1801113588	175.546194384
10	276.405804843	54.0908664008	190.316884749
11	279.440246472	43.2166145761	179.66682281
12	259.561484441	47.8762760785	189.410543773
13	260.493389198	48.760514567	191.591120473
0	576.016763547	364.617721965	495.188178483
1	586.500691016	239.224208668	321.47199041
2	600.994754598	212.560445548	243.986798173
3	602.641138841	244.08094587	291.330344118
4	634.941697133	226.266833279	273.462823046
5	595.905507132	209.621035103	221.511675133
6	595.905507132	209.621035103	221.511675133
7	595.905507132	209.621035103	221.511675133
8	606.645682209	207.571246257	228.78725887
9	636.574567484	210.701442798	238.088143052
10	613.650736049	202.564783466	228.193777631
11	600.326316865	212.341333268	230.135264575
12	595.609497372	211.406430743	252.920009643
13	596.724334629	213.456925477	246.992441299
0	1137.60732333	875.422682676	981.85760577
1	1154.98259832	620.205889676	611.562980491
2	1183.97195289	491.477928065	287.273070013
3	1145.75315771	584.259896681	504.304201718
4	1175.87221035	488.727181079	297.169818591
5	1170.8322022	484.14808698	238.529094303
6	1153.8905834	469.788965296	245.004539655
7	1181.04401122	484.495938325	240.255785804
8	1165.5461858	473.694269253	247.502576627
9	1171.31785456	466.034404061	259.267144747
10	1171.0571205	465.268409231	242.55222539
11	1185.25300444	472.531905873	253.144872884
12	1156.28465494	476.564169882	304.080282994
13	1159.84557783	483.259557265	288.817309443
0	810.060605498	397.372286402	714.139696848
1	850.319265362	310.181109209	608.954017894
2	883.976176488	263.146043059	553.234347204
3	860.982347699	295.597852235	555.164245109
4	873.767546866	251.343181558	521.782698612
5	907.774786422	251.573657017	521.689653892
6	892.872396742	254.294740189	468.736894709
7	887.576024443	253.857393411	519.260671719
8	885.574181472	262.727697331	516.296645539
9	896.834714118	258.573066377	540.956769389
10	907.918573943	258.449975541	513.86238496
11	903.162577523	258.237593298	516.382876335
12	913.312918912	267.68524456	558.317098729
13	873.760723704	261.040248184	531.572290424
0	1556.9877205	1120.18165725	1411.35572113
1	1613.05178702	764.870413291	933.196446208
2	1638.42006455	634.479415122	592.841674019
3	1630.86672215	780.538011071	866.723618839
4	1628.02217005	631.577075765	626.351420626
5	1644.90778039	624.383669748	521.368523745
6	1646.70415334	633.007368072	517.026371448
7	1646.70415334	633.007368072	517.026371448
8	1660.74239338	618.778358989	550.531700213
9	1672.373653	635.225097697	591.851729328
10	1665.20320613	615.08667204	545.277358316
11	1673.83086152	632.05241113	548.949324133
12	1625.62953793	622.132703104	615.902113912
13	1616.39651373	633.412649998	575.993006565
0	3139.29641936	2652.04997721	2896.65708581
1	3169.7348169	1811.97862458	1863.67037661
2	3249.57181691	1403.63006414	689.64836302
3	3194.45542941	1787.13287238	1656.02873912
4	3259.05806273	1409.77537599	797.176469097
5	3238.82530795	1395.54788448	535.203942273
6	3239.30259241	1391.58228377	530.192124523
7	3253.99795577	1388.33488248	530.503113199
8	3270.81945017	1383.32706411	540.458771578
9	3269.72589694	1371.29187929	624.750642622
10	3270.45665377	1393.66721193	556.102514461
11	3281.69085706	1398.87608049	586.67408296
12	3208.41002781	1389.21392282	738.081226241
13	3230.1883732	1467.37061906	884.064729546
0	78.8658920103	7.99831052365	48.6734187517
1	75.2986339885	7.04837503423	44.9928518798
2	78.8658920103	9.07451262757	46.3435303222
3	74.1945341375	8.10616505331	47.9365441733
4	78.8658920103	9.07451262757	46.3435303222
5	84.1557663756	8.56770291089	46.9334732999
6	84.1557663756	8.56770291089	46.9334732999
7	84.1557663756	8.56770291089	46.9334732999
8	84.1557663756	8.56770291089	46.9334732999
9	82.283825407	9.61948137708	46.8884990717
10	84.1557663756	8.56770291089	46.9334732999
11	78.8658920103	9.07451262757	46.3435303222
12	78.8658920103	9.07451262757	46.3435303222
13	78.8658920103	9.07451262757	46.3435303222
0	134.304115478	50.9812796462	88.2398893558
1	139.823092399	38.5810675465	73.8106570256
2	145.920790857	33.5004428537	57.0591810498
3	129.845834947	34.5174833005	58.2053804171
4	145.6517811	36.1676864159	59.7672139705
5	149.287492176	33.6092232085	54.2141705725
6	149.287492176	33.6092232085	54.2141705725
7	149.287492176	33.6092232085	54.2141705725
8	149.287492176	33.6092232085	54.8365496255
9	139.035406955	32.6669146674	56.4446621071
10	149.287492176	33.39032301	54.617649427
11	144.176976145	33.1082120944	52.9896326301
12	143.789430081	34.6837682611	58.5034800314
13	144.407987419	35.1158185694	59.8249893988
0	308.928357859	196.935738314	218.467475103
